date,cpi,inflation_pct,t_years,trend,fitted,residual,synthetic,synthetic_residual
2016-05-01,100.1,0.09999999999999432,6.333333333333333,100.90833333333335,100.95940702459244,-0.8594070245924428,101.14322408811807,-0.08487238685765419
2016-06-01,99.8,-0.20000000000000284,6.416666666666667,100.90833333333335,100.6859655938028,-0.8859655938028084,100.69612485275724,-0.037347708326336715
2016-07-01,99.9,-0.09999999999999432,6.5,100.90833333333335,100.47210741924312,-0.5721074192431104,100.00560016930937,-0.36406594521250213
2016-08-01,99.7,-0.29999999999999716,6.583333333333333,100.90833333333335,100.37513562608144,-0.6751356260814418,100.24592024676791,0.011761467919825463
2016-09-01,101.8,1.7999999999999972,6.666666666666667,100.90833333333335,100.42103372798405,1.3789662720159441,98.74897190606069,-1.6142877291637774
2016-10-01,102.8,2.799999999999997,6.75,100.90833333333335,100.59750336561198,2.2024966343880124,99.74890970600177,-0.97346650744106
2016-11-01,101.8,1.7999999999999972,6.833333333333333,100.90833333333335,100.85725964207427,0.9427403579257287,99.94630579112926,-1.268977725251645
2016-12-01,100.9,0.9000000000000057,6.916666666666667,100.90833333333335,101.13070107286389,-0.23070107286388009,100.08724087782092,-1.6226665524521593
2017-01-01,101.1,1.0999999999999943,7.0,100.90833333333335,101.34455924742358,-0.24455924742358093,100.68261422555692,-1.391099651277841
2017-02-01,101.0,1.0,7.083333333333333,100.90833333333335,101.44153104058525,-0.4415310405852466,101.59740665574928,-0.6118145567592705
2017-03-01,101.8,1.7999999999999972,7.166666666666667,100.90833333333335,101.39563293868264,0.4043670613173589,101.58999249839104,-0.4901278577411148
2017-04-01,100.9,0.9000000000000057,7.25,100.90833333333335,101.2191633010547,-0.3191633010547008,101.6375990618258,-0.08340471608801181
2017-05-01,101.3,1.2999999999999972,7.333333333333333,100.90833333333335,100.95940702459244,0.34059297540756006,101.37400165196904,0.14590517699330974
2017-06-01,101.6,1.5999999999999943,7.416666666666667,100.90833333333335,100.6859655938028,0.9140344061971888,99.80080132082007,-0.9326712402635025
2017-07-01,100.2,0.20000000000000284,7.5,100.90833333333335,100.47210741924312,-0.2721074192431132,100.95140127475746,0.5817351602355814
2017-08-01,99.9,-0.09999999999999432,7.583333333333333,100.90833333333335,100.37513562608144,-0.475135626081439,102.40128599037853,2.167127211530442
